brandName,providerName,locationName,line1,postCode,"Publication Date",serviceName,"Key Question","Latest Rating"
-,"Veecare Ltd","High Meadow Nursing Home","126-128 Old Dover Road","CT1 3PF",2017-04-28,Overall,Safe,Inadequate
-,"Veecare Ltd","High Meadow Nursing Home","126-128 Old Dover Road","CT1 3PF",2017-04-28,Overall,Well-led,Inadequate
-,"Veecare Ltd","Sevington Mill","Sevington Lane","TN24 0LB",2017-06-15,Overall,Well-led,Inadequate
-,"Venetian Healthcare Limited","Victoria House","22 Nelson Place","PO33 2ET",2017-09-16,Overall,Well-led,Inadequate
-,"Verity Healthcare Limited","Verity Healthcare - Waltham Forest","Gateway Business Centre Suite 2, 3 & 4","E10 7JQ",2017-05-25,Overall,Overall,Inadequate
-,"Verity Healthcare Limited","Verity Healthcare - Waltham Forest","Gateway Business Centre Suite 2, 3 & 4","E10 7JQ",2017-05-25,Overall,Safe,Inadequate
-,"Verity Healthcare Limited","Verity Healthcare - Waltham Forest","Gateway Business Centre Suite 2, 3 & 4","E10 7JQ",2017-05-25,Overall,Well-led,Inadequate
-,"Victorguard Care plc","Laurel Bank Care Home","Main Street","BD15 0JR",2017-10-27,Overall,Overall,Inadequate
-,"Victorguard Care plc","Laurel Bank Care Home","Main Street","BD15 0JR",2017-10-27,Overall,Responsive,Inadequate
-,"Victorguard Care plc","Laurel Bank Care Home","Main Street","BD15 0JR",2017-10-27,Overall,Safe,Inadequate
-,"Victorguard Care plc","Laurel Bank Care Home","Main Street","BD15 0JR",2017-10-27,Overall,Well-led,Inadequate
-,"Viewpark Care Home Ltd","Viewpark Care Home Limited","685 Moston Lane","M40 5QD",2017-09-20,Overall,Overall,Inadequate
-,"Viewpark Care Home Ltd","Viewpark Care Home Limited","685 Moston Lane","M40 5QD",2017-09-20,Overall,Safe,Inadequate
-,"Viewpark Care Home Ltd","Viewpark Care Home Limited","685 Moston Lane","M40 5QD",2017-09-20,Overall,Well-led,Inadequate
-,"Vijay Enterprises Limited","Tolverth House","Long Rock","TR20 8JQ",2017-06-29,Overall,Overall,Inadequate
-,"Vijay Enterprises Limited","Tolverth House","Long Rock","TR20 8JQ",2017-06-29,Overall,Safe,Inadequate
-,"Vijay Enterprises Limited","Tolverth House","Long Rock","TR20 8JQ",2017-06-29,Overall,Well-led,Inadequate
-,"Vincentian Care Plus","Vincentian Care Plus","2 Grosvenor Gardens","SW1W 0DH",2017-10-25,Overall,Overall,Inadequate
-,"Vincentian Care Plus","Vincentian Care Plus","2 Grosvenor Gardens","SW1W 0DH",2017-10-25,Overall,Safe,Inadequate
-,"Vincentian Care Plus","Vincentian Care Plus","2 Grosvenor Gardens","SW1W 0DH",2017-10-25,Overall,Well-led,Inadequate
-,"Vishomil Limited","St Winifred's Nursing Home","89 Crowtrees Lane","HD6 3LR",2018-02-01,Overall,Effective,Inadequate
-,"Vishomil Limited","St Winifred's Nursing Home","89 Crowtrees Lane","HD6 3LR",2018-02-01,Overall,Overall,Inadequate
-,"Vishomil Limited","St Winifred's Nursing Home","89 Crowtrees Lane","HD6 3LR",2018-02-01,Overall,Safe,Inadequate
-,"Vishomil Limited","St Winifred's Nursing Home","89 Crowtrees Lane","HD6 3LR",2018-02-01,Overall,Well-led,Inadequate
-,"Vivacare Limited","Waterloo House","3 Nelson Gardens","PL1 5RH",2017-08-26,Overall,Well-led,Inadequate
-,"Vivo Care Choices Limited","Curzon House","Curzon Street","CH4 8BP",2017-12-05,Overall,Overall,Inadequate
-,"Vivo Care Choices Limited","Curzon House","Curzon Street","CH4 8BP",2017-12-05,Overall,Safe,Inadequate
-,"Vivo Care Choices Limited","Curzon House","Curzon Street","CH4 8BP",2017-12-05,Overall,Well-led,Inadequate
-,"Walsall Healthcare NHS Trust","Manor Hospital","Moat Road","WS2 9PS",2016-01-26,Overall,Effective,Inadequate
-,"Walsall Healthcare NHS Trust","Manor Hospital","Moat Road","WS2 9PS",2016-01-26,Overall,Safe,Inadequate
-,"Walsall Healthcare NHS Trust","Manor Hospital","Moat Road","WS2 9PS",2016-01-26,Overall,Well-led,Inadequate
-,"Walsall Healthcare NHS Trust","Manor Hospital","Moat Road","WS2 9PS",2017-12-20,"Maternity and gynaecology",Overall,Inadequate
-,"Walsall Healthcare NHS Trust","Manor Hospital","Moat Road","WS2 9PS",2017-12-20,"Maternity and gynaecology",Safe,Inadequate
-,"Walsall Healthcare NHS Trust","Manor Hospital","Moat Road","WS2 9PS",2017-12-20,"Maternity and gynaecology",Well-led,Inadequate
-,"Warwick Park House Limited","Warwick Park Care Home","17 Butt Park Road","PL5 3NW",2018-01-19,Overall,Effective,Inadequate
-,"Warwick Park House Limited","Warwick Park Care Home","17 Butt Park Road","PL5 3NW",2018-01-19,Overall,Overall,Inadequate
-,"Warwick Park House Limited","Warwick Park Care Home","17 Butt Park Road","PL5 3NW",2018-01-19,Overall,Safe,Inadequate
-,"Warwick Park House Limited","Warwick Park Care Home","17 Butt Park Road","PL5 3NW",2018-01-19,Overall,Well-led,Inadequate
-,"Waterfall House Ltd","Seaforth Lodge","Carlton Road","N11 3EX",2017-10-24,Overall,Overall,Inadequate
-,"Waterfall House Ltd","Seaforth Lodge","Carlton Road","N11 3EX",2017-10-24,Overall,Safe,Inadequate
-,"Waterfall House Ltd","Seaforth Lodge","Carlton Road","N11 3EX",2017-10-24,Overall,Well-led,Inadequate
-,"Wearside Medical Practice","Wearside Medical Practice","Pallion Health Centre","SR4 7XF",2018-01-01,Overall,Well-led,Inadequate
-,"Wellmun Care Limited","Two Gates House","40-44 Two Gates Lane","B63 2LJ",2017-09-14,Overall,Overall,Inadequate
-,"Wellmun Care Limited","Two Gates House","40-44 Two Gates Lane","B63 2LJ",2017-09-14,Overall,Safe,Inadequate
-,"Wellmun Care Limited","Two Gates House","40-44 Two Gates Lane","B63 2LJ",2017-09-14,Overall,Well-led,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,"Families, children and young people",Overall,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,"Older people",Overall,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,Overall,Overall,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,Overall,Safe,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,Overall,Well-led,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,"People with long term conditions",Overall,Inadequate
-,"Wensum Valley Medical Practice","Wensum Valley Medical Practice West Earlham Health Centre","West Earlham Health Centre","NR5 8AD",2017-09-28,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"West Berkshire Council",Birchwood,"Birchwood Road","RG14 2PP",2017-11-24,Overall,Overall,Inadequate
-,"West Berkshire Council",Birchwood,"Birchwood Road","RG14 2PP",2017-11-24,Overall,Responsive,Inadequate
-,"West Berkshire Council",Birchwood,"Birchwood Road","RG14 2PP",2017-11-24,Overall,Safe,Inadequate
-,"West Berkshire Council",Birchwood,"Birchwood Road","RG14 2PP",2017-11-24,Overall,Well-led,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,"Families, children and young people",Overall,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,"Older people",Overall,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,Overall,Effective,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,Overall,Overall,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,Overall,Responsive,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,Overall,Safe,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,Overall,Well-led,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,"People with long term conditions",Overall,Inadequate
-,"West End Partnership","West End Surgery","19 Chilwell Road","NG9 1EH",2017-12-14,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Hemel Hempstead General Hospital","Hillfield Road","HP2 4AD",2017-03-01,"Medical care (Including older people's care)",Overall,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Hemel Hempstead General Hospital","Hillfield Road","HP2 4AD",2017-03-01,"Medical care (Including older people's care)",Responsive,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Hemel Hempstead General Hospital","Hillfield Road","HP2 4AD",2017-03-01,"Medical care (Including older people's care)",Safe,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Hemel Hempstead General Hospital","Hillfield Road","HP2 4AD",2017-03-01,"Medical care (Including older people's care)",Well-led,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Hemel Hempstead General Hospital","Hillfield Road","HP2 4AD",2017-03-01,Overall,Responsive,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Hemel Hempstead General Hospital","Hillfield Road","HP2 4AD",2017-03-01,Overall,Safe,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Hemel Hempstead General Hospital","Hillfield Road","HP2 4AD",2017-03-01,Overall,Well-led,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","St Albans City Hospital","Waverley Road","AL3 5PN",2017-03-01,Overall,Well-led,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Watford General Hospital","Vicarage Road","WD18 0HB",2018-01-10,"Urgent and emergency services (A&E)",Overall,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Watford General Hospital","Vicarage Road","WD18 0HB",2018-01-10,"Urgent and emergency services (A&E)",Responsive,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Watford General Hospital","Vicarage Road","WD18 0HB",2018-01-10,"Urgent and emergency services (A&E)",Safe,Inadequate
-,"West Hertfordshire Hospitals NHS Trust","Watford General Hospital","Vicarage Road","WD18 0HB",2018-01-10,"Urgent and emergency services (A&E)",Well-led,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2015-08-26,"Medical care",Overall,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2015-08-26,"Medical care",Safe,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2015-08-26,"Medical care",Well-led,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2017-06-14,"Medical care (Including older people's care)",Responsive,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2017-06-14,Overall,Responsive,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2017-06-14,"Urgent and emergency services (A&E)",Overall,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2017-06-14,"Urgent and emergency services (A&E)",Responsive,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2017-06-14,"Urgent and emergency services (A&E)",Safe,Inadequate
-,"Weston Area Health NHS Trust","Weston General Hospital","Grange Road, Uphill","BS23 4TQ",2017-06-14,"Urgent and emergency services (A&E)",Well-led,Inadequate
-,"Westwood Homecare (North West) Limited","Sedgeborough House","47 Sedgeborough Road","M16 7EU",2017-09-02,Overall,Effective,Inadequate
-,"Westwood Homecare (North West) Limited","Sedgeborough House","47 Sedgeborough Road","M16 7EU",2017-09-02,Overall,Overall,Inadequate
-,"Westwood Homecare (North West) Limited","Sedgeborough House","47 Sedgeborough Road","M16 7EU",2017-09-02,Overall,Safe,Inadequate
-,"Westwood Homecare (North West) Limited","Sedgeborough House","47 Sedgeborough Road","M16 7EU",2017-09-02,Overall,Well-led,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,"Families, children and young people",Overall,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,"Older people",Overall,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,Overall,Overall,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,Overall,Safe,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,Overall,Well-led,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,"People experiencing poor mental health (including people with dementia)",Overall,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,"People whose circumstances may make them vulnerable",Overall,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,"People with long term conditions",Overall,Inadequate
-,"Wilmslow Road Surgery","Wilmslow Road Surgery","Wilmslow Road Medical Centre","M14 5LQ",2017-06-22,"Working age people (including those recently retired and students)",Overall,Inadequate
-,"Wilton Rest Homes Limited","Beacon House","Victoria Hill Road","GU51 4LG",2018-01-18,Overall,Well-led,Inadequate
-,"Winchester Care Limited","The Shrubbery","33 Woodgreen Road","WS10 9QL",2017-09-29,Overall,Safe,Inadequate
-,"Wirral University Teaching Hospital NHS Foundation Trust","Arrowe Park Hospital","Arrowe Park Road","CH49 5PE",2016-03-10,"End of life care",Well-led,Inadequate
-,"Woodlands Manor Care Home Limited","Woodlands Manor Care Home Limited","Ruffet Road","BS36 1AN",2017-08-18,Overall,Overall,Inadequate
-,"Woodlands Manor Care Home Limited","Woodlands Manor Care Home Limited","Ruffet Road","BS36 1AN",2017-08-18,Overall,Safe,Inadequate
-,"Woodlands Manor Care Home Limited","Woodlands Manor Care Home Limited","Ruffet Road","BS36 1AN",2017-08-18,Overall,Well-led,Inadequate
-,"Woodleigh Rest Home Limited","Woodleigh Rest Home Limited","Brewery Lane","BD13 2SR",2017-08-05,Overall,Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2017-06-20,"Outpatients and diagnostic imaging",Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2017-06-20,"Outpatients and diagnostic imaging",Responsive,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2017-06-20,"Outpatients and diagnostic imaging",Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2017-06-20,"Outpatients and diagnostic imaging",Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2017-06-20,Surgery,Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2017-06-20,Surgery,Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2017-06-20,Surgery,Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2018-01-17,Overall,Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2018-01-17,Overall,Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2018-01-17,Overall,Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Alexandra Hospital","Woodrow Drive","B98 7UB",2018-01-17,"Urgent and emergency services (A&E)",Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Minor injuries unit",Effective,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Minor injuries unit",Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Minor injuries unit",Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Outpatients and diagnostic imaging",Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Outpatients and diagnostic imaging",Responsive,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Outpatients and diagnostic imaging",Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Outpatients and diagnostic imaging",Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,Overall,Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,Overall,Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Kidderminster Hospital and Treatment Centre","Bewdley Road","DY11 6RJ",2017-06-20,"Services for children & young people",Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Maternity and gynaecology",Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Outpatients and diagnostic imaging",Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Outpatients and diagnostic imaging",Responsive,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Outpatients and diagnostic imaging",Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Outpatients and diagnostic imaging",Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Services for children & young people",Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Services for children & young people",Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,"Services for children & young people",Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2017-06-20,Surgery,Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2018-01-17,Overall,Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2018-01-17,Overall,Responsive,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2018-01-17,Overall,Safe,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2018-01-17,Overall,Well-led,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2018-01-17,"Urgent and emergency services (A&E)",Overall,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2018-01-17,"Urgent and emergency services (A&E)",Responsive,Inadequate
-,"Worcestershire Acute Hospitals NHS Trust","Worcestershire Royal Hospital","Charles Hastings Way","WR5 1DD",2018-01-17,"Urgent and emergency services (A&E)",Well-led,Inadequate
-,"Wraysbury House Limited","Wraysbury House Limited","Wraysbury House","BN11 4AJ",2018-01-31,Overall,Safe,Inadequate
-,"Wye Valley NHS Trust","Hereford Hospital","County Hospital","HR1 2ER",2016-11-03,"Outpatients and diagnostic imaging",Responsive,Inadequate
-,"Wye Valley NHS Trust","Hereford Hospital","County Hospital","HR1 2ER",2016-11-03,Overall,Responsive,Inadequate
-,"Wye Valley NHS Trust","Hereford Hospital","County Hospital","HR1 2ER",2016-11-03,Surgery,Responsive,Inadequate
"AT Medics","AT Medics Limited","Falmouth Road Group Practice","78 Falmouth Road","SE1 4JW",2017-11-22,Overall,Safe,Inadequate
"Abbey Healthcare","Abbey Healthcare (Kendal) Limited","Heron Hill Care Home","Valley Drive","LA9 7SE",2017-08-11,Overall,Effective,Inadequate
"Abbey Healthcare","Abbey Healthcare (Kendal) Limited","Heron Hill Care Home","Valley Drive","LA9 7SE",2017-08-11,Overall,Overall,Inadequate
"Abbey Healthcare","Abbey Healthcare (Kendal) Limited","Heron Hill Care Home","Valley Drive","LA9 7SE",2017-08-11,Overall,Safe,Inadequate
"Abbey Healthcare","Trees Park (Kenyon) Limited","Kenyon Lodge","99 Manchester Road West","M38 9DX",2017-12-01,Overall,Effective,Inadequate
"Abbey Healthcare","Trees Park (Kenyon) Limited","Kenyon Lodge","99 Manchester Road West","M38 9DX",2017-12-01,Overall,Overall,Inadequate
"Abbey Healthcare","Trees Park (Kenyon) Limited","Kenyon Lodge","99 Manchester Road West","M38 9DX",2017-12-01,Overall,Safe,Inadequate
"Abbey Healthcare","Trees Park (Kenyon) Limited","Kenyon Lodge","99 Manchester Road West","M38 9DX",2017-12-01,Overall,Well-led,Inadequate
"Abbeyfield Society","Abbeyfield Hoylake & West Kirby Society Limited","Abbeyfield Lear House","Lear House","CH48 5DT",2017-05-09,Overall,Safe,Inadequate
Acadia,"Amore Elderly Care Limited","Atkinson Court Care Home","Ings Road","LS9 9EJ",2017-11-21,Overall,Overall,Inadequate
Acadia,"Amore Elderly Care Limited","Atkinson Court Care Home","Ings Road","LS9 9EJ",2017-11-21,Overall,Safe,Inadequate
Acadia,"Amore Elderly Care Limited","Atkinson Court Care Home","Ings Road","LS9 9EJ",2017-11-21,Overall,Well-led,Inadequate
Acadia,"Amore Elderly Care Limited","Coundon Manor Care Home","1 Foster Road","CV6 3BH",2017-12-06,Overall,Overall,Inadequate
Acadia,"Amore Elderly Care Limited","Coundon Manor Care Home","1 Foster Road","CV6 3BH",2017-12-06,Overall,Responsive,Inadequate
Acadia,"Amore Elderly Care Limited","Coundon Manor Care Home","1 Foster Road","CV6 3BH",2017-12-06,Overall,Safe,Inadequate
Acadia,"Amore Elderly Care Limited","Coundon Manor Care Home","1 Foster Road","CV6 3BH",2017-12-06,Overall,Well-led,Inadequate
Acadia,"Amore Elderly Care Limited","Dalton Court Care Home","Europe Way","CA13 0RJ",2018-01-27,Overall,Overall,Inadequate
Acadia,"Amore Elderly Care Limited","Dalton Court Care Home","Europe Way","CA13 0RJ",2018-01-27,Overall,Safe,Inadequate
Acadia,"Amore Elderly Care Limited","Dalton Court Care Home","Europe Way","CA13 0RJ",2018-01-27,Overall,Well-led,Inadequate
Acadia,"Craegmoor Homes Limited","Craegmoor Supporting You in the South East","122 Coast Drive","TN28 8NR",2017-09-05,Overall,Overall,Inadequate
Acadia,"Craegmoor Homes Limited","Craegmoor Supporting You in the South East","122 Coast Drive","TN28 8NR",2017-09-05,Overall,Safe,Inadequate
Acadia,"Craegmoor Homes Limited","Craegmoor Supporting You in the South East","122 Coast Drive","TN28 8NR",2017-09-05,Overall,Well-led,Inadequate
Acadia,"Harbour Care (UK) Limited","Coral House","15 Alder Hills","BH12 4AJ",2018-01-04,Overall,Effective,Inadequate
Acadia,"Harbour Care (UK) Limited","Coral House","15 Alder Hills","BH12 4AJ",2018-01-04,Overall,Overall,Inadequate
Acadia,"Harbour Care (UK) Limited","Coral House","15 Alder Hills","BH12 4AJ",2018-01-04,Overall,Safe,Inadequate
Acadia,"Harbour Care (UK) Limited","Coral House","15 Alder Hills","BH12 4AJ",2018-01-04,Overall,Well-led,Inadequate
Acadia,"Parkcare Homes (No.2) Limited","Devon House","49 Bramley Road","N14 4HA",2017-11-24,Overall,Safe,Inadequate
Acadia,"Parkcare Homes (No.2) Limited","Windsor House","18-20 St Mildreds Road","CT8 8RE",2017-06-28,Overall,Overall,Inadequate
Acadia,"Parkcare Homes (No.2) Limited","Windsor House","18-20 St Mildreds Road","CT8 8RE",2017-06-28,Overall,Responsive,Inadequate
Acadia,"Parkcare Homes (No.2) Limited","Windsor House","18-20 St Mildreds Road","CT8 8RE",2017-06-28,Overall,Safe,Inadequate
Acadia,"Parkcare Homes (No.2) Limited","Windsor House","18-20 St Mildreds Road","CT8 8RE",2017-06-28,Overall,Well-led,Inadequate
Acadia,"Partnerships in Care Limited","Annesley House","Mansfield Road","NG15 0AR",2017-08-02,Overall,Safe,Inadequate
Acadia,"Partnerships in Care Limited","Kneesworth House",Bassingbourn-cum-Kneesworth,"SG8 5JP",2017-03-07,"Acute wards for adults of working age and psychiatric intensive care units",Safe,Inadequate
Acadia,"Partnerships in Care Limited","Kneesworth House",Bassingbourn-cum-Kneesworth,"SG8 5JP",2017-03-07,"Forensic inpatient/secure wards",Safe,Inadequate
Acadia,"Partnerships in Care Limited","Kneesworth House",Bassingbourn-cum-Kneesworth,"SG8 5JP",2017-03-07,"Long stay/rehabilitation mental health wards for working age adults",Safe,Inadequate
Acadia,"Partnerships in Care Limited","Kneesworth House",Bassingbourn-cum-Kneesworth,"SG8 5JP",2017-03-07,Overall,Safe,Inadequate
Acadia,"Partnerships in Care Limited","Richmond House","38 Redenhall Road","IP20 9HB",2016-07-20,"Long stay/rehabilitation mental health wards for working age adults",Safe,Inadequate
Acadia,"Priory Healthcare Limited","The Priory Hospital Roehampton","Priory Lane","SW15 5JJ",2017-03-14,"Acute wards for adults of working age and psychiatric intensive care units",Safe,Inadequate
Acadia,"Priory Healthcare Limited","The Priory Hospital Roehampton","Priory Lane","SW15 5JJ",2017-03-14,Overall,Safe,Inadequate
Acadia,"Priory Healthcare Limited","The Priory Hospital Roehampton","Priory Lane","SW15 5JJ",2017-03-14,"Specialist eating disorders services",Safe,Inadequate
